ID,CDSEXE,MTREV,NBENF,CDSITFAM,CDTMT,CDMOTDEM,CDCATCL,BPADH,DTDEM,age_2007,anciennete_adh_ans,MTREV_discrete,cible_churn
290,3,0,0,A,0,__MANQUANT__,10,11307,31/12/1900,71.88774811772758,30.21218343600274,0,0
291,2,0,0,M,2,__MANQUANT__,10,14607,31/12/1900,,30.02053388090349,0,0
292,2,0,0,M,2,__MANQUANT__,10,14607,31/12/1900,65.65639972621491,29.968514715947983,0,0
293,3,2454,2,G,0,__MANQUANT__,10,11307,31/12/1900,,29.831622176591377,1,0
294,2,0,0,A,0,__MANQUANT__,21,0,31/12/1900,,29.72210814510609,0,0
295,3,0,0,A,0,DV,21,14607,23/09/2004,73.07323750855578,29.71937029431896,0,1
296,3,0,0,A,0,__MANQUANT__,10,11307,31/12/1900,77.13894592744695,29.489390828199863,0,0
297,2,0,0,A,0,__MANQUANT__,10,11307,31/12/1900,63.99452429842574,29.453798767967147,0,0
298,4,0,0,C,2,__MANQUANT__,10,13807,31/12/1900,,38.63381245722108,0,0
299,2,3337,0,M,2,__MANQUANT__,10,16707,31/12/1900,,37.93839835728953,1,0
300,2,2500,0,G,2,__MANQUANT__,10,10907,31/12/1900,,37.83983572895277,1,0
301,2,0,0,M,0,__MANQUANT__,10,11307,31/12/1900,73.64271047227926,37.23203285420944,0,0
302,1,0,0,A,0,__MANQUANT__,50,10107,31/12/1900,,35.98083504449008,0,0
303,3,1948,0,D,2,__MANQUANT__,10,10107,31/12/1900,,35.7782340862423,1,0
304,2,0,0,M,2,__MANQUANT__,10,10107,31/12/1900,,35.08008213552361,0,0
305,3,2423,0,V,0,__MANQUANT__,10,11307,31/12/1900,,34.83915126625599,1,0
306,3,0,0,A,0,__MANQUANT__,10,11307,31/12/1900,,34.78165639972622,0,0
307,3,0,0,A,0,DV,21,11307,19/06/2006,82.63928815879535,34.5160848733744,0,1
308,3,1504,0,M,2,__MANQUANT__,10,16707,31/12/1900,55.885010266940455,34.50513347022587,0,0
309,3,0,0,A,0,DC,21,10107,31/12/1900,,34.49418206707735,0,0
310,2,0,0,M,2,__MANQUANT__,10,10107,31/12/1900,,34.026009582477755,0,0
311,2,2789,0,D,2,__MANQUANT__,10,10107,31/12/1900,62.992470910335385,32.479123887748116,1,0
312,2,0,0,A,0,__MANQUANT__,10,11307,31/12/1900,69.06502395619438,31.71252566735113,0,0
313,3,0,0,V,2,__MANQUANT__,10,10107,31/12/1900,69.41273100616016,31.080082135523615,0,0
314,3,0,0,A,0,__MANQUANT__,10,11307,31/12/1900,,30.844626967830255,0,0
315,2,0,2,M,2,__MANQUANT__,10,16707,31/12/1900,,30.82546201232033,0,0
316,3,0,0,A,0,__MANQUANT__,10,10107,31/12/1900,54.666666666666664,30.562628336755647,0,0
317,2,0,0,A,0,__MANQUANT__,10,11307,31/12/1900,,30.48596851471595,0,0
318,3,0,0,M,2,__MANQUANT__,10,11307,31/12/1900,,30.45311430527036,0,0
319,2,0,0,M,2,__MANQUANT__,10,10107,31/12/1900,79.31279945242984,29.946611909650922,0,0
320,2,0,0,A,0,__MANQUANT__,10,11307,31/12/1900,,29.54688569472964,0,0
321,3,2439,1,M,2,__MANQUANT__,10,10307,31/12/1900,56.818617385352496,29.437371663244353,1,0
322,3,0,0,A,0,DC,10,11307,31/12/1900,64.99110198494182,28.974674880219027,0,0
323,2,2195,2,M,2,__MANQUANT__,10,10107,31/12/1900,,28.95277207392197,1,0
324,4,0,0,C,2,__MANQUANT__,10,10107,31/12/1900,73.99863107460644,28.854209445585216,0,0
325,3,0,0,A,0,DV,21,11307,16/02/2007,,28.432580424366872,0,1
326,2,0,0,D,2,__MANQUANT__,10,10107,31/12/1900,,27.704312114989733,0,0
327,2,0,0,A,0,__MANQUANT__,10,11307,31/12/1900,66.89938398357289,27.668720054757017,0,0
328,2,0,0,M,2,__MANQUANT__,10,10107,31/12/1900,,27.509924709103355,0,0
329,3,0,0,M,2,__MANQUANT__,10,11307,31/12/1900,,27.460643394934976,0,0
330,3,1650,0,U,2,__MANQUANT__,10,10107,31/12/1900,59.57015742642026,27.222450376454482,0,0
331,3,0,0,M,2,__MANQUANT__,10,10107,31/12/1900,69.3305954825462,27.175906913073238,0,0
332,2,0,0,A,0,DC,21,11307,31/12/1900,,27.080082135523615,0,0
333,3,0,0,A,0,__MANQUANT__,10,11307,31/12/1900,,27.01163586584531,0,0
334,3,0,0,M,2,__MANQUANT__,10,10107,31/12/1900,,26.921286789869953,0,0
335,2,0,0,A,0,__MANQUANT__,10,11307,31/12/1900,,26.82546201232033,0,0
336,3,0,0,A,2,__MANQUANT__,10,10107,31/12/1900,,26.496919917864478,0,0
337,2,3000,4,S,2,__MANQUANT__,10,10107,31/12/1900,,26.302532511978097,1,0
338,3,0,1,M,2,__MANQUANT__,10,10107,31/12/1900,,26.12183436002738,0,0
339,3,0,0,M,2,__MANQUANT__,10,10107,31/12/1900,,25.752224503764545,0,0
340,3,2694,0,M,2,__MANQUANT__,10,11307,31/12/1900,,25.738535249828885,1,0
341,3,0,0,A,0,__MANQUANT__,10,10107,31/12/1900,,25.61806981519507,0,0
342,3,0,0,A,0,__MANQUANT__,10,11307,31/12/1900,84.06023271731691,25.57700205338809,0,0
343,2,3100,1,M,2,__MANQUANT__,10,10107,31/12/1900,55.39219712525667,25.451060917180012,1,0
344,2,0,0,A,0,__MANQUANT__,10,10107,31/12/1900,52.643394934976044,25.451060917180012,0,0
345,3,2987,2,D,2,__MANQUANT__,10,10107,31/12/1900,,25.32511978097194,1,0
346,3,2210,0,U,2,__MANQUANT__,10,10107,31/12/1900,,24.646132785763175,1,0
347,2,3000,0,M,2,__MANQUANT__,10,10107,31/12/1900,63.4113620807666,24.186173853524984,1,0
348,3,987,1,M,2,__MANQUANT__,10,10107,31/12/1900,,23.953456536618756,0,0
349,2,2879,3,M,2,__MANQUANT__,10,10107,31/12/1900,45.74948665297741,23.926078028747433,1,0
350,2,0,0,A,0,__MANQUANT__,10,10107,31/12/1900,,23.811088295687885,0,0
351,2,0,0,C,2,__MANQUANT__,10,10107,31/12/1900,51.663244353182755,23.783709787816566,0,0
352,3,3165,3,D,2,__MANQUANT__,10,10107,31/12/1900,,23.526351813826146,1,0
353,2,0,0,M,0,DV,21,10107,22/01/2007,,22.986995208761122,0,1
354,3,1768,2,M,2,__MANQUANT__,10,10107,31/12/1900,49.319644079397676,22.940451745379878,1,0
355,2,0,0,A,0,__MANQUANT__,10,11307,31/12/1900,,35.09103353867214,0,0
356,2,0,0,M,2,__MANQUANT__,10,11907,31/12/1900,,31.266255989048595,0,0
357,2,0,0,A,0,DC,21,11907,31/12/1900,,30.8911704312115,0,0
358,2,0,0,M,2,__MANQUANT__,10,11907,31/12/1900,71.08555783709788,29.932922655715263,0,0
359,3,2367,3,D,2,__MANQUANT__,10,11907,31/12/1900,,27.613963039014372,1,0
360,2,0,0,A,0,DV,10,11907,29/11/1995,,27.444216290212182,0,1
361,3,0,0,V,2,__MANQUANT__,10,10507,31/12/1900,,27.23340177960301,0,0
362,3,0,0,M,2,__MANQUANT__,10,11907,31/12/1900,,24.87337440109514,0,0
363,2,0,0,A,0,DC,10,0,08/01/1992,,23.860369609856264,0,1
364,3,0,0,A,0,__MANQUANT__,10,11307,31/12/1900,,29.032169746748803,0,0
365,3,0,0,A,0,__MANQUANT__,10,13607,31/12/1900,,28.50924024640657,0,0
366,3,0,0,A,0,__MANQUANT__,10,13607,31/12/1900,,28.17248459958932,0,0
367,3,0,0,A,0,__MANQUANT__,10,13607,31/12/1900,,28.057494866529773,0,0
368,3,2201,0,M,0,__MANQUANT__,10,0,31/12/1900,,26.302532511978097,1,0
369,2,0,0,A,2,DC,10,13607,31/12/1900,,25.900068446269678,0,0
370,2,0,0,C,0,__MANQUANT__,10,13607,31/12/1900,,25.04312114989733,0,0
371,2,0,1,D,2,__MANQUANT__,10,13607,31/12/1900,63.41409993155373,23.967145790554415,0,0
372,2,0,0,A,0,__MANQUANT__,21,13607,31/12/1900,51.83025325119781,23.16495550992471,0,0
373,3,3788,1,M,2,__MANQUANT__,10,15807,31/12/1900,,30.236824093086927,1,0
374,3,0,0,M,2,__MANQUANT__,10,15807,31/12/1900,,29.801505817932924,0,0
375,3,0,2,D,2,__MANQUANT__,10,15807,31/12/1900,,29.782340862423,0,0
376,3,0,0,M,2,__MANQUANT__,10,15807,31/12/1900,,29.111567419575632,0,0
377,2,0,0,M,2,__MANQUANT__,10,15807,31/12/1900,54.30527036276523,28.320328542094455,0,0
378,2,2636,1,M,2,__MANQUANT__,10,15807,31/12/1900,52.14784394250513,28.268309377138944,1,0
379,3,0,0,M,2,__MANQUANT__,10,15807,31/12/1900,78.80629705681041,28.11498973305955,0,0
380,2,0,1,M,2,__MANQUANT__,10,15807,31/12/1900,57.73305954825462,27.860369609856264,0,0
381,2,0,0,M,2,__MANQUANT__,10,15807,31/12/1900,62.72142368240931,27.080082135523615,0,0
382,3,1920,1,C,2,__MANQUANT__,10,15807,31/12/1900,,26.94318959616701,1,0
383,3,1735,0,V,2,__MANQUANT__,10,15807,31/12/1900,,26.90485968514716,1,0
384,2,0,0,M,0,__MANQUANT__,10,15807,31/12/1900,,26.598220396988363,0,0
385,3,0,0,D,2,__MANQUANT__,10,15807,31/12/1900,71.89869952087611,26.518822724161534,0,0
386,3,2036,3,B,0,__MANQUANT__,10,15807,31/12/1900,,26.43668720054757,1,0
387,3,0,0,M,2,__MANQUANT__,10,15807,31/12/1900,,26.313483915126625,0,0
388,3,2250,0,E,2,__MANQUANT__,10,15807,31/12/1900,,26.198494182067076,1,0
389,3,0,0,D,2,__MANQUANT__,10,15807,31/12/1900,,26.11362080766598,0,0
390,2,2306,0,M,2,__MANQUANT__,10,15807,31/12/1900,,25.976728268309376,1,0
391,2,0,0,M,2,__MANQUANT__,10,15807,31/12/1900,,25.960301163586585,0,0
392,2,0,0,A,0,__MANQUANT__,10,11307,31/12/1900,,25.180013689253936,0,0
393,2,0,0,S,2,__MANQUANT__,10,15807,31/12/1900,,25.144421629021217,0,0
394,2,2576,0,C,0,__MANQUANT__,10,15807,31/12/1900,51.66050650239562,25.010266940451746,1,0
395,3,0,0,M,2,__MANQUANT__,10,15807,31/12/1900,,24.895277207392198,0,0
396,3,0,0,A,0,__MANQUANT__,10,15807,31/12/1900,95.07734428473648,24.657084188911703,0,0
397,2,2064,1,U,0,DV,21,10907,24/12/2004,49.478439425051334,24.142368240930868,1,1
398,2,0,0,A,0,__MANQUANT__,10,15807,31/12/1900,65.39082819986311,23.926078028747433,0,0
399,4,0,0,C,0,__MANQUANT__,10,15807,31/12/1900,,23.783709787816566,0,0
400,2,2300,0,G,2,__MANQUANT__,10,15807,31/12/1900,,23.761806981519506,1,0
401,4,1900,3,U,2,__MANQUANT__,10,15807,31/12/1900,,23.60848733744011,1,0
402,4,0,0,C,0,DC,10,15807,31/12/1900,,23.28268309377139,0,0
403,3,1843,0,E,2,__MANQUANT__,10,15807,31/12/1900,,23.145790554414784,1,0
404,3,0,0,A,0,__MANQUANT__,10,11307,31/12/1900,,33.437371663244356,0,0
405,2,0,0,A,0,__MANQUANT__,10,11307,31/12/1900,59.75359342915811,31.40041067761807,0,0
406,2,2466,2,M,2,__MANQUANT__,10,17907,31/12/1900,,29.3305954825462,1,0
407,3,0,0,A,0,__MANQUANT__,10,11307,31/12/1900,59.40041067761807,29.163586584531142,0,0
408,3,0,0,M,2,__MANQUANT__,10,17907,31/12/1900,,27.49349760438056,0,0
409,2,0,0,A,0,__MANQUANT__,10,11307,31/12/1900,,26.43668720054757,0,0
410,3,0,0,A,0,__MANQUANT__,10,11307,31/12/1900,58.24229979466119,26.26420260095825,0,0
411,3,0,0,A,0,__MANQUANT__,10,17907,31/12/1900,,26.253251197809718,0,0
412,2,0,0,A,2,__MANQUANT__,10,17907,31/12/1900,58.072553045859,25.43189596167009,0,0
413,2,0,0,A,0,DV,21,17907,22/01/2002,,25.366187542778917,0,1
414,3,0,2,M,2,__MANQUANT__,10,17907,31/12/1900,52.16153319644079,25.256673511293634,0,0
415,4,2121,0,C,2,__MANQUANT__,10,17907,31/12/1900,,25.0403832991102,1,0
416,2,0,0,A,0,__MANQUANT__,10,17907,31/12/1900,,23.698836413415467,0,0
417,2,0,0,A,0,DC,10,0,20/10/1994,,34.23956194387406,0,1
418,3,0,0,M,2,__MANQUANT__,10,13607,31/12/1900,,31.055441478439427,0,0
419,2,0,0,M,2,__MANQUANT__,10,11907,31/12/1900,,30.855578370978783,0,0
420,3,0,0,D,2,__MANQUANT__,10,11907,31/12/1900,,29.982203969883642,0,0
421,2,0,0,M,2,__MANQUANT__,10,11907,31/12/1900,70.98151950718686,29.626283367556468,0,0
422,2,0,0,M,2,__MANQUANT__,10,11907,31/12/1900,61.83709787816564,29.284052019164957,0,0
423,2,2092,0,U,2,__MANQUANT__,10,13607,31/12/1900,,29.05407255304586,1,0
424,3,0,0,M,2,__MANQUANT__,10,11907,31/12/1900,52.50102669404517,28.684462696783026,0,0
425,3,2000,0,G,2,__MANQUANT__,10,13607,31/12/1900,,27.759069130732374,1,0
426,3,0,0,M,2,__MANQUANT__,10,11907,31/12/1900,,27.23340177960301,0,0
427,3,1575,2,M,2,__MANQUANT__,10,14607,31/12/1900,60.988364134154686,25.749486652977414,0,0
428,4,0,0,C,2,__MANQUANT__,10,11307,31/12/1900,,25.240246406570844,0,0
429,3,0,0,A,0,__MANQUANT__,10,13607,31/12/1900,,24.522929500342233,0,0
430,3,0,0,M,2,__MANQUANT__,10,13607,31/12/1900,,24.50650239561944,0,0
431,3,1245,2,M,2,__MANQUANT__,10,13607,31/12/1900,41.39630390143737,23.496235455167692,0,0
432,2,2551,0,G,2,__MANQUANT__,10,13607,31/12/1900,68.16700889801506,23.28542094455852,1,0
433,3,2206,0,A,0,__MANQUANT__,10,11307,31/12/1900,,31.33196440793977,1,0
434,3,0,0,D,2,__MANQUANT__,10,14607,31/12/1900,62.15195071868583,30.56536618754278,0,0
435,1,0,0,A,4,__MANQUANT__,50,11307,31/12/1900,,29.99315537303217,0,0
436,3,0,0,M,2,__MANQUANT__,10,14607,31/12/1900,,28.62422997946612,0,0
437,2,0,0,A,2,__MANQUANT__,10,14607,31/12/1900,,28.451745379876797,0,0
438,2,0,0,A,0,__MANQUANT__,10,11307,31/12/1900,76.49007529089664,28.227241615331966,0,0
439,2,1310,0,U,2,__MANQUANT__,10,14607,31/12/1900,68.99657768651609,27.865845311430526,0,0
440,4,0,0,C,2,__MANQUANT__,10,14607,31/12/1900,,27.21423682409309,0,0
441,3,0,0,M,2,__MANQUANT__,10,14607,31/12/1900,80.99931553730322,26.926762491444215,0,0
442,3,2381,1,M,2,__MANQUANT__,10,14607,31/12/1900,,26.217659137577,1,0
443,4,0,0,C,2,__MANQUANT__,10,14607,31/12/1900,,24.695414099931554,0,0
444,2,0,0,M,2,__MANQUANT__,10,14607,31/12/1900,,24.071184120465436,0,0
445,3,0,0,M,2,__MANQUANT__,10,14607,31/12/1900,,23.972621492128678,0,0
446,2,2893,0,D,2,__MANQUANT__,10,14607,31/12/1900,,22.93223819301848,1,0
447,3,0,0,A,0,DV,21,12607,10/12/2004,,35.148528405201915,0,1
448,3,0,0,A,0,__MANQUANT__,10,12607,31/12/1900,,34.63107460643395,0,0
449,2,0,0,A,0,__MANQUANT__,21,11307,31/12/1900,,30.299794661190965,0,0
450,2,0,0,M,2,__MANQUANT__,10,12607,31/12/1900,,29.568788501026695,0,0
451,4,0,0,C,2,__MANQUANT__,10,12607,31/12/1900,,29.163586584531142,0,0
452,2,1581,0,M,2,__MANQUANT__,10,12607,31/12/1900,66.32991101984942,29.05407255304586,0,0
453,3,2644,2,B,6,__MANQUANT__,10,12607,31/12/1900,54.639288158795345,28.18069815195072,1,0
454,3,0,0,A,0,__MANQUANT__,10,12607,31/12/1900,,27.78097193702943,0,0
455,2,0,0,M,2,__MANQUANT__,10,12607,31/12/1900,55.73169062286105,27.72347707049966,0,0
456,3,0,0,B,2,__MANQUANT__,10,12607,31/12/1900,,27.67419575633128,0,0
457,2,0,0,M,2,__MANQUANT__,10,12607,31/12/1900,77.07871321013005,27.67419575633128,0,0
458,2,0,0,A,0,__MANQUANT__,10,12607,31/12/1900,55.90417522245038,27.40041067761807,0,0
459,2,0,0,A,0,__MANQUANT__,10,11307,31/12/1900,56.31211498973306,27.299110198494184,0,0
460,2,0,0,A,0,DV,21,12607,14/06/2002,,26.748802190280628,0,1
461,2,1342,3,M,2,__MANQUANT__,10,12607,31/12/1900,58.6611909650924,25.930184804928132,0,0
462,3,0,0,D,2,__MANQUANT__,10,12607,31/12/1900,70.89117043121149,25.7741273100616,0,0
463,3,2288,0,D,0,__MANQUANT__,10,12607,31/12/1900,69.98220396988364,25.39356605065024,1,0
464,2,0,0,M,2,__MANQUANT__,10,12607,31/12/1900,62.064339493497606,24.930869267624914,0,0
465,3,0,0,A,0,__MANQUANT__,10,12607,31/12/1900,,24.876112251882272,0,0
466,3,2078,1,F,2,__MANQUANT__,10,16807,31/12/1900,58.64476386036961,24.657084188911703,1,0
467,2,1908,0,M,2,__MANQUANT__,10,12607,31/12/1900,58.74058863791923,24.18343600273785,1,0
468,2,0,0,D,2,__MANQUANT__,10,15607,31/12/1900,71.5728952772074,24.082135523613964,0,0
469,3,1304,0,D,2,__MANQUANT__,10,12607,31/12/1900,56.479123887748116,23.77549623545517,0,0
470,2,0,0,M,2,__MANQUANT__,10,12607,31/12/1900,60.07392197125257,23.589322381930184,0,0
471,3,1300,0,M,2,__MANQUANT__,10,12607,31/12/1900,,23.41409993155373,0,0
472,3,1950,2,G,2,__MANQUANT__,10,12607,31/12/1900,,23.006160164271048,1,0
473,2,0,0,A,2,__MANQUANT__,10,16707,31/12/1900,94.06707734428474,37.21834360027378,0,0
474,3,0,0,A,0,__MANQUANT__,10,11307,31/12/1900,,37.10335386721424,0,0
475,3,0,0,A,0,__MANQUANT__,10,11307,31/12/1900,,35.00342231348392,0,0
476,2,0,0,A,0,__MANQUANT__,10,11307,31/12/1900,,36.73648186173853,0,0
477,2,0,0,A,0,__MANQUANT__,10,11307,31/12/1900,,36.69267624914442,0,0
478,2,0,0,A,0,__MANQUANT__,10,11307,31/12/1900,,35.29637234770705,0,0
479,2,0,0,A,0,__MANQUANT__,10,11307,31/12/1900,,34.93223819301848,0,0
480,3,0,0,M,2,__MANQUANT__,10,16707,31/12/1900,,33.960301163586585,0,0
481,2,0,0,M,0,__MANQUANT__,10,16707,31/12/1900,48.83504449007529,27.318275154004105,0,0
482,2,0,0,A,0,__MANQUANT__,10,0,31/12/1900,,27.173169062286107,0,0
483,2,1980,1,D,2,__MANQUANT__,10,16707,31/12/1900,52.309377138945926,27.107460643394933,1,0
484,3,0,0,A,0,DV,21,16707,19/05/2004,,26.78713210130048,0,1
485,2,0,0,A,0,__MANQUANT__,10,0,31/12/1900,,26.743326488706366,0,0
486,2,0,0,M,2,__MANQUANT__,10,16707,31/12/1900,,26.496919917864478,0,0
487,3,0,0,A,0,__MANQUANT__,10,11307,31/12/1900,54.417522245037645,26.22861054072553,0,0
488,3,2319,0,D,2,__MANQUANT__,10,16707,31/12/1900,,25.965776865160848,1,0
489,2,0,0,U,0,DV,21,16707,21/11/2001,50.562628336755644,25.831622176591377,0,1
490,3,0,0,A,0,__MANQUANT__,10,11307,31/12/1900,,25.57700205338809,0,0
491,3,0,0,A,0,__MANQUANT__,10,11307,31/12/1900,67.32375085557837,25.27857631759069,0,0
492,2,0,0,M,2,__MANQUANT__,10,16707,31/12/1900,,24.539356605065024,0,0
493,3,2646,0,M,2,__MANQUANT__,10,16707,31/12/1900,,24.147843942505133,1,0
494,2,2800,0,M,2,__MANQUANT__,10,13607,31/12/1900,65.38809034907598,30.926762491444215,1,0
495,2,1163,0,D,2,__MANQUANT__,10,13607,31/12/1900,,30.524298425735797,0,0
496,3,3160,2,D,2,__MANQUANT__,10,10207,31/12/1900,,29.99315537303217,1,0
497,2,0,0,A,0,DC,10,11307,31/12/1900,,29.530458590006845,0,0
498,3,0,0,C,2,__MANQUANT__,10,13607,31/12/1900,73.48665297741273,29.349760438056126,0,0
499,3,0,0,M,2,__MANQUANT__,10,11307,31/12/1900,,28.13141683778234,0,0
500,2,0,0,M,2,__MANQUANT__,10,13607,31/12/1900,76.57221081451061,26.590006844626966,0,0
501,3,3378,2,M,2,__MANQUANT__,10,16607,31/12/1900,,25.869952087611225,1,0
502,2,0,0,A,0,DC,10,13607,05/08/1992,72.65434633812457,25.659137577002053,0,1
503,2,1250,0,M,2,__MANQUANT__,10,13607,31/12/1900,47.65503080082136,24.54757015742642,0,0
504,2,2136,1,M,2,__MANQUANT__,10,11907,31/12/1900,68.33127994524298,24.082135523613964,1,0
505,3,1000,1,M,2,__MANQUANT__,10,13607,31/12/1900,,22.951403148528406,0,0
506,2,0,0,M,2,__MANQUANT__,10,13607,31/12/1900,,42.2258726899384,0,0
507,2,0,0,M,2,__MANQUANT__,10,15707,31/12/1900,70.40930869267625,31.515400410677618,0,0
508,3,0,1,M,0,__MANQUANT__,10,11307,31/12/1900,57.58521560574949,30.847364818617386,0,0
509,2,2200,1,G,2,__MANQUANT__,10,13607,31/12/1900,,30.354551676933607,1,0
510,3,0,0,B,2,__MANQUANT__,10,13607,31/12/1900,,29.908281998631075,0,0
511,3,0,0,C,2,__MANQUANT__,10,13607,31/12/1900,,29.637234770704996,0,0
512,2,0,0,A,0,__MANQUANT__,10,11307,31/12/1900,,29.492128678986994,0,0
513,3,0,0,M,2,__MANQUANT__,10,13607,31/12/1900,,28.2217659137577,0,0
514,2,0,0,M,2,__MANQUANT__,10,13607,31/12/1900,,28.09034907597536,0,0
515,3,2135,2,M,6,__MANQUANT__,10,13607,31/12/1900,55.22245037645448,28.01095140314853,1,0
516,3,0,0,M,2,__MANQUANT__,10,13607,31/12/1900,,27.633127994524298,0,0
517,3,0,0,M,2,__MANQUANT__,10,13607,31/12/1900,,26.98425735797399,0,0
518,4,2187,1,U,2,__MANQUANT__,10,13607,31/12/1900,53.96851471594798,26.46406570841889,1,0
519,3,1524,3,A,0,__MANQUANT__,10,11307,31/12/1900,,26.401095140314855,0,0
520,2,0,2,M,2,__MANQUANT__,10,13607,31/12/1900,61.752224503764545,26.272416153319643,0,0
521,2,1784,1,M,2,__MANQUANT__,10,13607,31/12/1900,51.82477754962355,25.793292265571527,1,0
522,3,0,0,M,2,__MANQUANT__,10,13607,31/12/1900,,25.73305954825462,0,0
523,3,2512,0,M,2,__MANQUANT__,10,13607,31/12/1900,52.64065708418891,25.297741273100616,1,0
524,2,2000,2,M,2,__MANQUANT__,10,13607,31/12/1900,68.07118412046543,24.692676249144423,1,0
525,3,0,0,A,0,__MANQUANT__,10,13607,31/12/1900,,24.54757015742642,0,0
526,3,0,0,D,2,__MANQUANT__,10,13607,31/12/1900,,24.290212183436,0,0
527,3,2210,0,M,2,__MANQUANT__,10,13607,31/12/1900,,23.638603696098563,1,0
528,3,0,0,A,2,DC,10,10807,11/05/1995,,39.832991101984945,0,1
529,2,0,0,V,2,__MANQUANT__,10,10807,31/12/1900,61.23203285420944,30.275154004106778,0,0
530,4,0,0,C,0,DV,21,10807,08/11/2002,,28.588637919233403,0,1
531,3,0,0,A,0,__MANQUANT__,10,11307,31/12/1900,71.05544147843942,27.82751540041068,0,0
532,3,0,0,M,2,__MANQUANT__,10,10807,31/12/1900,61.889117043121146,27.633127994524298,0,0
533,2,0,0,A,0,__MANQUANT__,10,10807,31/12/1900,,27.51813826146475,0,0
534,3,0,0,M,2,__MANQUANT__,10,12607,31/12/1900,,27.19233401779603,0,0
535,2,0,0,A,0,DV,10,0,26/05/1993,,27.156741957563312,0,1
536,2,0,0,A,0,__MANQUANT__,10,10807,31/12/1900,,27.017111567419576,0,0
537,2,5300,2,M,2,__MANQUANT__,10,10807,31/12/1900,55.885010266940455,26.99794661190965,1,0
538,3,2106,0,M,2,__MANQUANT__,10,10807,31/12/1900,,26.99794661190965,1,0
539,3,1160,2,M,2,__MANQUANT__,10,10807,31/12/1900,,26.937713894592743,0,0
540,3,0,0,M,2,__MANQUANT__,10,10807,31/12/1900,68.50376454483231,26.885694729637233,0,0
541,4,2804,0,C,2,__MANQUANT__,10,10807,31/12/1900,61.4072553045859,26.869267624914443,1,0
542,2,0,0,D,2,__MANQUANT__,10,10807,31/12/1900,,26.869267624914443,0,0
543,2,2924,2,M,2,__MANQUANT__,10,10807,31/12/1900,,26.869267624914443,1,0
544,3,0,1,M,2,__MANQUANT__,10,10807,31/12/1900,,26.869267624914443,0,0
545,3,0,0,D,2,__MANQUANT__,10,10807,31/12/1900,55.06639288158795,26.83915126625599,0,0
546,2,0,0,C,2,__MANQUANT__,10,10807,31/12/1900,,26.82819986310746,0,0
547,2,0,0,A,0,DC,21,10807,31/12/1900,,26.78986995208761,0,0
548,3,0,0,D,2,__MANQUANT__,10,10807,31/12/1900,65.4839151266256,26.754277891854894,0,0
549,2,4954,1,M,2,__MANQUANT__,10,10807,31/12/1900,,26.729637234770706,1,0
550,2,0,0,A,0,DV,21,10807,20/03/1997,,26.67488021902806,0,1
551,3,1304,0,M,2,__MANQUANT__,10,10807,31/12/1900,64.24914442162903,26.639288158795345,0,0
552,2,0,0,M,2,__MANQUANT__,10,10807,31/12/1900,74.57084188911705,26.581793292265573,0,0
553,2,1182,1,M,2,__MANQUANT__,10,10807,31/12/1900,63.3347022587269,26.559890485968516,0,0
554,3,2059,1,D,2,__MANQUANT__,10,10807,31/12/1900,48.563997262149215,26.428473648186174,1,0
555,3,0,0,M,2,__MANQUANT__,10,10807,31/12/1900,,26.05612594113621,0,0
556,2,1948,3,M,2,__MANQUANT__,10,10807,31/12/1900,,26.0041067761807,1,0
557,3,1500,0,U,2,__MANQUANT__,10,10807,31/12/1900,,25.987679671457904,0,0
558,3,0,0,M,2,__MANQUANT__,10,10807,31/12/1900,,25.908281998631075,0,0
559,2,2000,0,G,2,__MANQUANT__,10,10807,31/12/1900,,25.908281998631075,1,0
560,3,0,1,M,2,__MANQUANT__,10,10807,31/12/1900,,25.659137577002053,0,0
561,3,2386,0,G,2,__MANQUANT__,10,10807,31/12/1900,,25.60438056125941,1,0
562,3,2000,1,G,2,__MANQUANT__,10,10807,31/12/1900,,25.560574948665298,1,0
563,3,2046,0,M,2,__MANQUANT__,10,10807,31/12/1900,63.15947980835045,25.519507186858316,1,0
564,2,0,0,M,2,__MANQUANT__,10,10807,31/12/1900,60.22724161533196,25.180013689253936,0,0
565,3,0,0,A,0,__MANQUANT__,10,10807,31/12/1900,,25.10335386721424,0,0
566,4,1998,0,C,0,__MANQUANT__,10,11307,31/12/1900,,24.944558521560573,1,0
567,3,2186,3,M,2,__MANQUANT__,10,10807,31/12/1900,,24.695414099931554,1,0
568,3,2790,1,D,2,__MANQUANT__,10,10807,31/12/1900,58.49144421629021,24.657084188911703,1,0
569,2,0,0,A,0,__MANQUANT__,10,10807,31/12/1900,,24.550308008213552,0,0
570,2,0,0,A,0,__MANQUANT__,10,10807,31/12/1900,,24.257357973990416,0,0
571,3,0,0,M,2,__MANQUANT__,10,10807,31/12/1900,48.73648186173853,24.257357973990416,0,0
572,3,0,0,V,2,__MANQUANT__,10,10807,31/12/1900,,23.926078028747433,0,0
573,3,0,0,D,0,DV,21,10807,05/06/2000,64.7419575633128,23.81656399726215,0,1
574,2,1450,1,M,2,__MANQUANT__,10,10807,31/12/1900,51.813826146475016,23.76454483230664,0,0
575,3,2183,2,M,2,__MANQUANT__,10,10807,31/12/1900,,23.761806981519506,1,0
576,2,0,0,A,0,__MANQUANT__,10,0,31/12/1900,,22.976043805612594,0,0
